Done Forest Fires
Iteration: 1 | Best Mean-Squared-Error: 0.5256708233390623

Iteration: 0 | New Error: 0.5245471069397173

Iteration: 1 | Best Mean-Squared-Error: 0.5245471069397173

Iteration: 0 | New Error: 0.5244133204805577

Iteration: 1 | Best Mean-Squared-Error: 0.5244133204805577

Iteration: 0 | New Error: 0.5247981518963349

Iteration: 1 | Best Mean-Squared-Error: 0.5247981518963349

Iteration: 0 | New Error: 0.5245404375566501

Iteration: 1 | Best Mean-Squared-Error: 0.5245404375566501

Iteration: 0 | New Error: 0.5247217831417018

Iteration: 1 | Best Mean-Squared-Error: 0.5247217831417018

Iteration: 0 | New Error: 0.5244270438943889

Iteration: 1 | Best Mean-Squared-Error: 0.5244270438943889

Iteration: 0 | New Error: 0.5246942821078331

Iteration: 1 | Best Mean-Squared-Error: 0.5246942821078331

Iteration: 0 | New Error: 0.5246570493927524

Iteration: 1 | Best Mean-Squared-Error: 0.5246570493927524

